model,task_id,outcome_category,failure_type,success,sloc,raw_lines,char_count,valid_syntax,ast_nodes,ast_depth,num_loops,num_conditionals,num_functions,num_assignments,cyclomatic_complexity
morriszdweck/glm-fast,310f3251,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3194b014,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,319f2597,semantic_recovery,none,True,21,21,549,True,172,10,4,2,1,7,9
morriszdweck/glm-fast,31adaf00,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,31d5ba1a,both_correct,none,True,13,13,344,True,125,12,2,0,1,7,3
morriszdweck/glm-fast,32e9702f,semantic_recovery,none,True,6,6,195,True,72,10,1,0,1,2,2
morriszdweck/glm-fast,332efdb3,both_correct,none,True,13,13,373,True,120,10,2,1,1,4,5
morriszdweck/glm-fast,3391f8c0,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,33b52de3,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3490cc26,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,34b99a2b,semantic_recovery,none,True,30,30,739,True,217,11,4,5,1,13,11
morriszdweck/glm-fast,351d6448,both_failed,representation_ceiling,False,10,13,554,True,120,12,1,2,1,4,6
morriszdweck/glm-fast,358ba94e,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,37d3e8b2,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3979b1a8,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3a301edc,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3b4c2228,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3d31c5b3,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3ed85e70,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,3ee1011a,semantic_recovery,none,True,21,30,1004,True,207,11,4,3,1,7,8
morriszdweck/glm-fast,3f23242b,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,40f6cd08,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,414297c0,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,423a55dc,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
openai,00576224,both_failed,representation_ceiling,False,15,25,855,True,231,13,2,3,1,7,6
openai,009d5c81,both_failed,representation_ceiling,False,54,72,2085,True,564,12,9,9,1,29,19
openai,00dbd492,both_failed,representation_ceiling,False,48,62,2068,True,552,13,6,11,3,23,20
openai,03560426,both_failed,representation_ceiling,False,87,121,4728,True,969,14,14,12,2,49,30
openai,05a7bcf2,both_failed,representation_ceiling,False,42,69,2677,True,485,14,11,9,2,18,25
openai,0607ce86,both_failed,representation_ceiling,False,23,45,1510,True,320,10,1,3,1,15,7
openai,0692e18c,both_failed,representation_ceiling,False,19,30,1239,True,278,10,2,2,1,6,6
openai,070dd51e,both_failed,representation_ceiling,False,38,47,1502,True,395,12,8,5,1,19,14
openai,08573cc6,both_failed,representation_ceiling,False,40,67,2237,True,391,10,4,8,1,18,13
openai,0934a4d8,both_failed,representation_ceiling,False,30,41,1354,True,351,10,6,6,1,17,14
openai,09c534e7,both_failed,representation_ceiling,False,35,54,2289,True,499,13,5,4,2,18,13
openai,0a1d4ef5,both_failed,representation_ceiling,False,85,110,3625,True,789,11,13,17,2,40,36
openai,0a2355a6,both_failed,representation_ceiling,False,115,152,5729,True,1238,14,17,22,4,62,45
openai,0b17323b,both_failed,representation_ceiling,False,40,60,1988,True,525,10,4,5,2,24,13
openai,0bb8deee,both_failed,representation_ceiling,False,59,83,2665,True,647,11,9,15,2,29,29
openai,0becf7df,both_failed,representation_ceiling,False,40,66,2471,True,521,13,9,5,2,15,20
openai,0c786b71,semantic_recovery,none,True,16,27,1101,True,320,13,2,3,1,8,9
openai,0c9aba6e,both_failed,representation_ceiling,False,19,30,956,True,186,11,3,4,1,7,9
openai,0d87d2a6,both_failed,representation_ceiling,False,41,60,2432,True,520,13,8,10,1,21,21
openai,0e671a1a,both_failed,representation_ceiling,False,20,34,1144,True,240,10,6,1,1,10,8
openai,0f63c0b9,both_failed,representation_ceiling,False,39,60,1958,True,443,12,6,4,2,19,11
openai,103eff5b,both_failed,representation_ceiling,False,22,30,1035,True,343,10,1,5,1,12,9
openai,11e1fe23,both_failed,representation_ceiling,False,32,46,1480,True,393,11,6,6,1,15,16
openai,12422b43,both_failed,representation_ceiling,False,33,41,1185,True,311,11,6,5,1,16,14
openai,12997ef3,both_failed,representation_ceiling,False,62,90,3259,True,707,12,12,4,1,39,21
openai,12eac192,both_failed,representation_ceiling,False,20,29,993,True,252,13,5,4,1,7,14
openai,136b0064,both_failed,representation_ceiling,False,16,34,1041,True,179,10,2,2,1,9,6
openai,13713586,both_failed,representation_ceiling,False,37,48,1443,True,443,11,9,14,1,17,25
openai,137f0df0,both_failed,representation_ceiling,False,41,62,2436,True,581,12,3,9,1,24,20
openai,140c817e,both_failed,representation_ceiling,False,44,72,2645,True,666,11,10,9,2,11,21
openai,14754a24,both_failed,representation_ceiling,False,11,16,610,True,181,13,3,2,1,4,7
openai,15113be4,both_failed,representation_ceiling,False,39,59,1854,True,421,12,6,8,1,16,15
openai,15663ba9,both_failed,representation_ceiling,False,37,63,2367,True,443,12,4,9,1,19,16
openai,15696249,both_failed,representation_ceiling,False,20,35,1469,True,215,14,4,3,1,11,8
openai,16b78196,both_failed,representation_ceiling,False,61,105,4792,True,827,13,8,14,1,35,29
openai,17b80ad2,both_failed,representation_ceiling,False,24,55,2345,True,252,11,6,5,1,8,12
openai,17cae0c1,both_failed,representation_ceiling,False,70,115,4394,True,612,12,10,16,2,25,32
openai,18419cfa,both_failed,representation_ceiling,False,43,63,2171,True,655,12,6,8,1,20,20
openai,184a9768,both_failed,representation_ceiling,False,51,63,2434,True,679,14,9,12,1,30,24
openai,195ba7dc,both_failed,representation_ceiling,False,47,70,2566,True,481,12,7,9,1,23,20
openai,1990f7a8,both_failed,representation_ceiling,False,58,75,2706,True,737,14,10,10,2,29,23
openai,19bb5feb,both_failed,representation_ceiling,False,44,62,2032,True,467,11,6,9,1,24,17
openai,1a2e2828,both_failed,representation_ceiling,False,29,41,1272,True,269,11,4,6,1,14,11
openai,1a6449f1,both_failed,representation_ceiling,False,57,81,2973,True,899,11,9,8,1,31,25
openai,1acc24af,both_failed,representation_ceiling,False,41,108,5680,True,591,15,6,8,2,23,19
openai,1c02dbbe,both_failed,representation_ceiling,False,75,116,5149,True,995,15,18,7,1,38,31
openai,1c0d0a4b,both_failed,representation_ceiling,False,25,40,1568,True,298,13,2,7,1,13,15
openai,1c56ad9f,both_failed,representation_ceiling,False,41,55,1897,True,493,11,5,15,1,19,22
openai,1d0a4b61,both_failed,representation_ceiling,False,45,66,2422,True,537,12,8,6,1,20,17
openai,1d398264,both_failed,representation_ceiling,False,59,88,3275,True,703,12,15,9,3,24,27
openai,1da012fc,both_failed,representation_ceiling,False,44,56,1949,True,541,14,9,13,2,20,25
openai,1e81d6f9,both_failed,representation_ceiling,False,33,50,1591,True,319,12,8,7,1,11,17
openai,1e97544e,both_failed,representation_ceiling,False,43,65,2248,True,500,14,6,10,1,22,26
openai,2037f2c7,both_failed,representation_ceiling,False,65,87,2700,True,733,12,13,13,2,28,32
openai,2072aba6,semantic_recovery,none,True,32,66,2700,True,408,12,2,5,3,13,10
openai,20818e16,both_failed,representation_ceiling,False,92,114,4200,True,1278,13,15,20,1,60,38
openai,20981f0e,both_failed,representation_ceiling,False,30,46,1688,True,405,11,4,3,2,13,10
openai,212895b5,both_failed,representation_ceiling,False,48,78,2938,True,629,13,10,10,2,16,30
openai,21f83797,both_failed,representation_ceiling,False,21,40,1488,True,318,10,4,1,1,13,6
openai,22a4bbc2,both_failed,representation_ceiling,False,75,98,3560,True,761,13,14,19,1,32,38
openai,25094a63,both_failed,representation_ceiling,False,67,105,3579,True,759,13,12,14,4,27,34
openai,2546ccf6,both_failed,representation_ceiling,False,17,35,1199,True,272,11,2,2,1,11,7
openai,256b0a75,both_failed,representation_ceiling,False,73,92,3048,True,816,11,15,15,2,38,36
openai,2685904e,both_failed,representation_ceiling,False,32,67,3243,True,387,12,4,5,1,17,10
openai,2697da3f,both_failed,representation_ceiling,False,34,81,2642,True,408,12,3,4,2,17,10
openai,2753e76c,both_failed,representation_ceiling,False,115,158,5471,True,1318,13,16,25,3,55,54
openai,27a77e38,both_failed,representation_ceiling,False,21,31,984,True,193,11,1,4,1,11,6
openai,27f8ce4f,both_failed,representation_ceiling,False,12,34,1602,True,168,10,4,0,1,6,5
openai,281123b4,both_failed,representation_ceiling,False,87,120,4019,True,1059,13,13,17,2,56,36
openai,292dd178,both_failed,representation_ceiling,False,38,66,2440,True,556,12,6,8,1,19,20
openai,29700607,both_failed,representation_ceiling,False,63,94,2990,True,575,11,11,13,2,24,25
openai,2a5f8217,semantic_recovery,none,True,48,84,3721,True,585,13,8,7,2,20,18
openai,2b01abd0,both_failed,representation_ceiling,False,33,54,1731,True,325,11,7,6,1,15,15
openai,2c0b0aff,both_failed,representation_ceiling,False,80,108,3697,True,1071,11,9,15,2,48,27
openai,2c737e39,both_failed,representation_ceiling,False,53,97,3958,True,732,12,7,7,2,30,21
openai,2f0c5170,both_failed,representation_ceiling,False,48,63,2101,True,584,11,5,5,4,21,12
openai,310f3251,both_failed,representation_ceiling,False,28,49,1664,True,353,12,2,9,1,14,14
openai,3194b014,semantic_recovery,none,True,44,57,2195,True,435,14,8,12,1,12,23
openai,319f2597,both_failed,representation_ceiling,False,25,40,1441,True,284,10,6,9,1,13,16
openai,31adaf00,both_failed,representation_ceiling,False,11,16,695,True,164,14,4,2,1,3,8
openai,31d5ba1a,both_failed,representation_ceiling,False,48,80,3188,True,734,13,6,5,2,28,19
openai,32e9702f,both_failed,representation_ceiling,False,42,68,2293,True,555,12,7,9,1,25,19
openai,332efdb3,both_correct,none,True,8,8,277,True,120,11,2,0,1,4,4
openai,3391f8c0,both_failed,representation_ceiling,False,94,125,4813,True,1267,13,17,15,5,40,39
openai,33b52de3,both_failed,representation_ceiling,False,80,103,3216,True,890,12,13,10,4,38,27
openai,3490cc26,both_failed,representation_ceiling,False,75,107,3723,True,1011,12,29,11,2,13,43
openai,34b99a2b,both_failed,representation_ceiling,False,40,70,2490,True,436,11,3,10,1,21,14
openai,351d6448,both_failed,representation_ceiling,False,50,67,2613,True,621,13,6,11,1,30,22
openai,358ba94e,both_failed,representation_ceiling,False,54,86,3134,True,695,13,5,5,1,38,13
openai,37d3e8b2,both_failed,representation_ceiling,False,54,80,3251,True,688,13,11,6,1,25,20
openai,3979b1a8,both_failed,representation_ceiling,False,62,86,2675,True,630,12,13,10,1,30,28
openai,3a301edc,both_failed,representation_ceiling,False,24,39,1367,True,368,11,3,3,1,14,9
openai,3b4c2228,both_failed,representation_ceiling,False,23,34,1214,True,286,10,3,2,1,13,7
openai,3d31c5b3,both_failed,representation_ceiling,False,42,68,2631,True,625,11,6,7,1,25,14
openai,3ed85e70,both_failed,representation_ceiling,False,19,28,967,True,206,11,3,4,1,8,9
openai,3ee1011a,both_failed,representation_ceiling,False,35,51,1372,True,377,11,5,7,1,18,14
openai,3f23242b,both_failed,representation_ceiling,False,54,88,2350,True,543,10,7,4,2,16,13
openai,40f6cd08,both_failed,representation_ceiling,False,68,97,4222,True,859,13,15,20,2,24,40
openai,414297c0,both_failed,representation_ceiling,False,23,35,1088,True,341,11,3,2,1,15,6
openai,423a55dc,both_failed,representation_ceiling,False,18,23,755,True,264,10,1,2,1,12,5
